frase,glosa predicha,glosa real,eq?,accuracy-score,
dímáthéhé ná peso pe xo tamáhmé tamápεhmé xirembihíhé,"[[['dí', '1.icp'], ['má', 'ctrf'], ['thé', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['peso', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['tamá', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['ta', 'mod'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['xire', 'stem'], ['m', 'med'], ['bi', '3.cpl'], ['hí', 'stem'], ['hé', 'pl.exc'], 'v']]","[[['dí', '1.icp'], ['má', 'ctrf'], ['thé', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['peso', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ta', '1.pls'], ['má', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['ta', '1.pls'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['xi', '3.prf'], ['rembi', 'stem'], ['hí', '1.obj'], ['hé', 'pl.exc'], 'v']]",False,0.717391304347826,
díndμodiak'iwi gíyóhmμ nιrimamé,"[[['dí', '1.icp'], ['ndμodia', 'stem'], [""k'i"", '2.obj'], ['wi', 'prag'], 'v'], [['gí', '2.icp'], ['yóhmμ', 'stem'], 'v'], [['nιrimamé', 'stem'], 'n']]","[[['dí', '1.icp'], ['ndμ', 'muy'], ['odia', 'stem'], [""k'i"", '2.obj'], ['wi', 'prag'], 'v'], [['gí', '2.icp'], ['yó', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['nι', 'dem'], ['ri', '2.pss'], ['mamé', 'stem'], 'n']]",False,0.586206896551724,
díníphé nι rι 'yó',"[[['dí', '1.icp'], ['níphé', 'stem'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'n']]","[[['dí', '1.icp'], ['ní', 'stem'], ['p', 'lig'], ['hé', 'pl.exc'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'n']]",False,0.666666666666667,
díntsophó i dítsμi,"[[['dí', '1.icp'], ['ntsophó', 'stem'], 'v'], [['i', '3.icp'], 'cnj'], [['dítsμi', 'stem'], 'v']]","[[['dí', '1.icp'], ['ntsophó', 'stem'], 'v'], [['i', 'stem'], 'cnj'], [['dí', '1.icp'], ['tsμi', 'stem'], 'v']]",False,0.75,
dítsígó ga india,"[[['dí', '1.icp'], ['tsígó', 'stem'], 'v'], [['ga', '3.pls'], 'gen'], [['india', 'stem'], 'obl']]","[[['dí', '1.icp'], ['tsí', 'stem'], ['gó', '1.enf'], 'v'], [['ga', 'stem'], 'gen'], [['india', 'stem'], 'obl']]",False,0.714285714285714,
dí'óhkobé,"[[['dí', '1.icp'], [""'óhko"", 'stem'], ['bé', 'dual.exc'], 'v']]","[[['dí', '1.icp'], [""'ó"", 'stem'], ['h', 'lig'], ['ko', 'com'], ['bé', 'dual.exc'], 'v']]",False,0.666666666666667,
dí'ókíhé,"[[['dí', '1.icp'], [""'ókí"", 'stem'], ['hé', 'pl.exc'], 'v']]","[[['dí', '1.icp'], [""'ó"", 'stem'], ['kí', '1.obj'], ['hé', 'pl.exc'], 'v']]",False,0.75,
dí'μngi,"[[['dí', '1.icp'], [""'μngi"", 'stem'], 'v']]","[[['dí', '1.icp'], [""'μn"", 'stem'], ['gi', '3.obj'], 'v']]",False,0.714285714285714,
dík'iti mädéhéhé,"[[['dí', '1.icp'], [""k'iti"", 'stem'], 'v'], [['mädéhé', 'stem'], ['hé', 'pl.exc'], 'n']]","[[['dí', '1.icp'], [""k'iti"", 'stem'], 'v'], [['mä', '1.pss'], ['déhé', 'stem'], ['hé', 'pl.exc'], 'n']]",False,0.8,
digehña da''únι' k'ι rι sírkulo i 'á rι medida ná rι máda,"[[['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['da', '3.pot'], [""''ú"", 'stem'], [""nι'"", 'dem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['sírkulo', 'stem'], 'obl'], [['i', '3.icp'], 'cnj'], [[""'á"", 'stem'], 'p.loc'], [['rι', 'det'], 'det'], [['medi', 'stem'], ['da', '3.pot'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['má', 'stem'], ['da', '3.pot'], 'obl']]","[[['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['da', '3.pot'], [""'"", 'lig'], [""'ún"", 'stem'], [""ι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['sírkulo', 'stem'], 'obl'], [['i', 'stem'], 'cnj'], [[""'á"", 'stem'], 'p.loc'], [['rι', 'det'], 'det'], [['medida', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl']]",False,0.782608695652174,
digehñawi xo pidómábεphí mähank'ι,"[[['di', 'prt'], ['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['dó', '1.cpl'], ['má', 'ctrf'], ['bεphí', 'stem'], 'v'], [['mä', '1.pss'], ['han', 'stem'], [""k'ι"", 'dem'], 'obl']]","[[['di', 'prt'], ['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['dó', '1.cpl'], ['má', 'ctrf'], ['bεphí', 'stem'], 'v'], [[""mähank'ι"", 'stem'], 'obl']]",False,0.8,
díμmpí díμmpí gothó rι mμi alrededor,"[[['díμmpí', 'stem'], 'v'], [['díμmpí', 'stem'], 'v'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl'], [['alrededor', 'stem'], 'obl']]","[[['dí', '1.icp'], ['μmpí', 'stem'], 'v'], [['dí', '1.icp'], ['μmpí', 'stem'], 'v'], [['gothó', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl'], [['alrededor', 'stem'], 'obl']]",False,0.709677419354839,
dókhótibi k'ι rι chixaro,"[[['dó', '1.cpl'], ['khóti', 'stem'], ['bi', '3.cpl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['chixaro', 'stem'], 'unkwn']]","[[['dó', '1.cpl'], ['khóti', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['chi', 'dim'], ['xaro', 'stem'], 'unkwn']]",False,0.714285714285714,
dómánge rι tsikhwáwi,"[[['dó', '1.cpl'], ['má', 'ctrf'], ['nge', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['khwá', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['dó', '1.cpl'], ['mánge', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tsikhwá', 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.611111111111111,
dómátsohkibibé k'ι mä 'idá,"[[['dó', '1.cpl'], ['má', 'ctrf'], ['tsohki', 'stem'], ['bi', '3.obj'], ['bé', 'dual.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], 'n'], [[""'idá"", 'stem'], 'obl']]","[[['dó', '1.cpl'], ['má', 'ctrf'], ['tso', 'stem'], ['h', 'lig'], ['ki', '3.obj'], ['bi', 'prt'], ['bé', 'dual.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], 'n'], [[""'idá"", 'stem'], 'obl']]",False,0.782608695652174,
dómábé ná mäámiga,"[[['dó', '1.cpl'], ['má', 'stem'], ['bé', 'dual.exc'], 'v'], [['ná', 'stem'], 'obl'], [['mäá', 'stem'], ['m', 'psd'], ['i', '3.icp'], ['ga', 'stem'], 'n']]","[[['dó', '1.cpl'], ['má', 'stem'], ['bé', 'dual.exc'], 'v'], [['ná', 'stem'], 'obl'], [['mä', '1.pss'], ['ámiga', 'stem'], 'n']]",False,0.6,
dóndμtsú,"[[['dó', '1.cpl'], ['ndμtsú', 'stem'], 'v']]","[[['dó', '1.cpl'], ['ndμ', 'muy'], ['tsú', 'stem'], 'v']]",False,0.5,
dóndμtsú,"[[['dó', '1.cpl'], ['ndμtsú', 'stem'], 'v']]","[[['dó', '1.cpl'], ['ndμ', 'muy'], ['tsú', 'stem'], 'v']]",False,0.5,
dóndμtsútshé hä,"[[['dó', '1.cpl'], ['ndμtsútshé', 'stem'], 'v'], [['hä', 'stem'], 'obl']]","[[['dó', '1.cpl'], ['ndμ', 'muy'], ['tsú', 'stem'], ['tshé', 'prt'], 'v'], [['hä', 'stem'], 'obl']]",False,0.428571428571429,
dótutsí dómátsohkibé,"[[['dó', '1.cpl'], ['tutsí', 'stem'], 'v'], [['dó', '1.cpl'], ['má', 'ctrf'], ['tsohki', 'stem'], ['bé', 'dual.exc'], 'v']]","[[['dó', '1.cpl'], ['tutsí', 'stem'], 'v'], [['dó', '1.cpl'], ['má', 'ctrf'], ['tso', 'stem'], ['h', 'lig'], ['ki', '3.obj'], ['bé', 'pl.exc'], 'v']]",False,0.736842105263158,
dó'éní mädáhtú,"[[['dó', '1.cpl'], [""'éní"", 'stem'], 'v'], [['mädáhtú', 'stem'], 'n']]","[[['dó', '1.cpl'], [""'éní"", 'stem'], 'v'], [['mä', '1.pss'], ['dáhtú', 'stem'], 'n']]",False,0.769230769230769,
dók'ú 'á dénda,"[[['dó', '1.cpl'], [""k'ú"", 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['dénda', 'stem'], 'obl']]","[[['dó', '1.cpl'], [""k'ú"", 'loc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['dénda', 'stem'], 'obl']]",False,0.75,
dohóni,"[[['dohóni', 'stem'], 'v']]","[[['do', '1.pot'], ['hóni', 'stem'], 'v']]",False,0.5,
doné,"[[['doné', 'stem'], 'v']]","[[['do', '1.pot'], ['né', 'stem'], 'v']]",False,0.25,
dóodí nι rι tsidáhtú,"[[['dóo', 'stem'], ['dí', '1.icp'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsidáhtú', 'stem'], 'unkwn']]","[[['dó', '1.cpl'], ['odí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['dáhtú', 'stem'], 'unkwn']]",False,0.470588235294118,
dophädi,"[[['dophädi', 'stem'], 'v']]","[[['do', '1.pot'], ['phädi', 'stem'], 'v']]",False,0.571428571428571,
drιähmé,"[[['drιä', '1.cnt'], ['h', 'lig'], ['mé', 'pl.exc'], 'v']]","[[['drι', '1.cnt'], ['äh', 'stem'], ['mé', 'pl.exc'], 'v']]",False,0.714285714285714,
entonses kwadrado yι' ga,"[[['entonses', 'stem'], 'obl'], [['kwadrado', 'stem'], 'obl'], [[""yι'"", 'lim'], 'lim'], [['ga', '3.pls'], 'gen']]","[[['entonses', 'stem'], 'obl'], [['kwadrado', 'stem'], 'obl'], [[""yι'"", 'stem'], 'lim'], [['ga', 'stem'], 'gen']]",False,0.761904761904762,
este gugrιlóko i'imbíyι'wi,"[[['este', 'stem'], 'obl'], [['gugrιlóko', 'stem'], 'v'], [['i', '3.icp'], [""'imbí"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['este', 'stem'], 'obl'], [['gu', 'stem'], ['grι', '2.cnt'], ['lóko', 'loco'], 'v'], [['i', '3.icp'], [""'imbí"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",False,0.708333333333333,
este khóthó nι es ke tóthógí k'ι k'ι rι chái,"[[['este', 'stem'], 'obl'], [['khó', 'stem'], ['thó', 'ila'], 'obl'], [['nι', 'stem'], 'dem'], [['es', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['tó', '1.prf'], ['thó', 'ila'], ['gí', '2.icp'], 'v'], [[""k'ι"", 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['chái', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['khóthó', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['es', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['tó', '1.prf'], ['thógí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['chái', 'stem'], 'obl']]",False,0.771428571428571,
este mbrιkhá ná rι dongú ná rι ndμdongúché,"[[['este', 'stem'], 'obl'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['khá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['dongú', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ndμdongúc', 'stem'], ['hé', 'pl.exc'], 'unkwn']]","[[['este', 'stem'], 'obl'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['khá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['dongú', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ndμ', 'mod'], ['dongú', 'stem'], ['ché', 'aum'], 'unkwn']]",False,0.8,
este normalmente nándμhté pa khμní i ná léngu pa máda yι ntsidó,"[[['este', 'stem'], 'obl'], [['normalmente', 'stem'], 'obl'], [['nándμhté', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['khμní', 'stem'], 'obl'], [['i', '3.icp'], 'cnj'], [['ná', 'stem'], 'obl'], [['léngu', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['má', 'stem'], ['da', '3.pot'], 'obl'], [['yι', 'stem'], 'det'], [['ntsidó', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['normalmente', 'stem'], 'obl'], [['ná', 'uno'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['khμní', 'stem'], 'obl'], [['i', 'stem'], 'cnj'], [['ná', 'stem'], 'obl'], [['léngu', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['máda', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['ntsidó', 'stem'], 'obl']]",False,0.769230769230769,
este xiwμ gomáhóníhμ má nι rι ngú binínbi k'ι yι bähtsí,"[[['este', 'stem'], 'obl'], [['xi', '3.prf'], ['wμ', 'stem'], 'cond'], [['go', '1.pot'], ['má', 'ctrf'], ['hóní', 'stem'], ['hμ', 'pl'], 'v'], [['má', 'ctrf'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [['bi', '3.cpl'], ['nín', 'stem'], ['bi', '3.cpl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'n'], [['bähtsí', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['xiwμ', 'stem'], 'cond'], [['go', '1.pot'], ['má', 'ctrf'], ['hóní', 'stem'], ['hμ', 'pl'], 'v'], [['má', 'stem'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [['bi', '3.cpl'], ['nín', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', '3.pss.pl'], 'n'], [['bähtsí', 'stem'], 'obl']]",False,0.755555555555556,
este xo tótsμtegó kahimμ,"[[['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['tó', '1.prf'], ['tsμtegó', 'stem'], 'v'], [['kahi', 'stem'], ['mμ', 'pl'], 'obl']]","[[['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['tó', '1.prf'], ['tsμ', 'stem'], ['te', 'prt'], ['gó', '1.enf'], 'v'], [['kahimμ', 'stem'], 'obl']]",False,0.714285714285714,
florero gothó ga dó,"[[['florero', 'stem'], 'obl'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [['ga', '3.pls'], 'gen'], [['dó', '1.cpl'], 'obl']]","[[['florero', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['ga', 'stem'], 'gen'], [['dó', 'stem'], 'obl']]",False,0.5625,
gamáyι'wi,"[[['ga', '3.pls'], ['má', 'ctrf'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['ga', '3.pls'], ['má', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",False,0.777777777777778,
gátú gíné hín gíné,"[[['gátú', 'stem'], 'v'], [['gí', '2.icp'], ['né', 'stem'], 'v'], [['hín', 'stem'], 'neg'], [['gí', '2.icp'], ['né', 'stem'], 'v']]","[[['gá', '2.icp'], ['tú', 'stem'], 'v'], [['gí', '2.icp'], ['né', 'stem'], 'v'], [['hín', 'stem'], 'neg'], [['gí', '2.icp'], ['né', 'stem'], 'v']]",False,0.8,
gátú ribähtsí ridénthí,"[[['gátú', 'stem'], 'v'], [['ri', '2.pss'], ['bähtsí', 'stem'], 'n'], [['ridénthí', 'stem'], 'n']]","[[['gá', '2.icp'], ['tú', 'stem'], 'v'], [['ri', '2.pss'], ['bähtsí', 'stem'], 'n'], [['ri', '2.pss'], ['dénthí', 'stem'], 'n']]",False,0.7,
gátú ripetrólio,"[[['gátú', 'stem'], 'v'], [['ri', '2.pss'], ['petrólio', 'stem'], 'n']]","[[['gá', '2.icp'], ['tú', 'stem'], 'v'], [['ri', '2.pss'], ['petrólio', 'stem'], 'n']]",False,0.785714285714286,
gátú riáste,"[[['gátú', 'stem'], 'v'], [['riáste', 'stem'], 'n']]","[[['gá', '2.icp'], ['tú', 'stem'], 'v'], [['ri', '2.pss'], ['áste', 'stem'], 'n']]",False,0.4,
gehña daméntí ma ná rι bohkí,"[[['gehña', 'mod'], 'cnj'], [['da', '3.pot'], ['méntí', 'stem'], 'v'], [['ma', '3.imp'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl']]","[[['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['méntí', 'stem'], 'v'], [['ma', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl']]",False,0.695652173913043,
gehña datrósanι,"[[['gehña', 'mod'], 'cnj'], [['da', '3.pot'], ['trósanι', 'stem'], 'v']]","[[['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['trósa', 'stem'], ['nι', 'dem'], 'v']]",False,0.5,
gehña datuhmyι' gokμxihéyι'wi dayoti chichi,"[[['gehña', 'mod'], 'cnj'], [['da', '3.pot'], ['tuhm', 'stem'], [""yι'"", 'lim'], 'v'], [['go', '1.pot'], ['kμxi', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['yoti', 'stem'], 'v'], [['chi', 'stem'], ['chi', 'stem'], 'unkwn']]","[[['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['tu', 'stem'], ['h', 'lig'], ['m', 'pl'], [""yι'"", 'lim'], 'v'], [['go', '1.pot'], ['kμxi', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['yoti', 'stem'], 'v'], [['chi', 'dim'], ['chi', 'dim'], 'unkwn']]",False,0.666666666666667,
gehña gomá ta mbεntsiwi,"[[['gehña', 'mod'], 'cnj'], [['go', '1.pot'], ['má', 'ctrf'], 'v'], [['ta', 'stem'], 'cnj'], [['mbεntsi', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['gehña', 'stem'], 'cnj'], [['go', '1.pot'], ['má', 'stem'], 'v'], [['ta', 'stem'], 'cnj'], [['mbεn', 'stem'], ['tsi', 'dim'], ['wi', 'prag'], 'unkwn']]",False,0.5,
gehña gopémá góbweltawi,"[[['gehña', 'mod'], 'cnj'], [['go', '1.pot'], ['pémá', 'stem'], 'v'], [['góbwelta', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['gehña', 'stem'], 'cnj'], [['go', '1.pot'], ['pé', 'stem'], ['má', 'prt'], 'v'], [['gó', 'stem'], ['bwelta', 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.619047619047619,
gehña goxμhtihhéwi,"[[['gehña', 'mod'], 'cnj'], [['go', '1.pot'], ['xμhti', 'stem'], ['h', 'lig'], ['hé', 'pl.exc'], ['wi', 'prag'], 'v']]","[[['gehña', 'stem'], 'cnj'], [['go', '1.pot'], ['xμhti', 'stem'], ['h', 'lig'], ['hé', 'pl.exc'], ['wi', 'prag'], 'v']]",False,0.705882352941176,
gehña nι dadónthó k'ι rι tsimpánsa,"[[['gehña', 'mod'], 'cnj'], [['nι', 'dem'], 'dem'], [['da', '3.pot'], ['dón', 'stem'], ['thó', 'ila'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['mpánsa', 'stem'], 'unkwn']]","[[['gehña', 'stem'], 'cnj'], [['nι', 'stem'], 'dem'], [['da', '3.pot'], ['dón', 'stem'], ['thó', 'ila'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['mpánsa', 'stem'], 'unkwn']]",False,0.758620689655172,
genk'ι hí miné khánι,"[[['gen', 'dem'], [""k'ι"", 'dem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['khá', 'stem'], ['nι', 'dem'], 'v']]","[[[""genk'ι"", 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['khá', 'stem'], ['nι', 'dem'], 'v']]",False,0.647058823529412,
gígóyι' té gokháhpí,"[[['gí', '2.icp'], ['gó', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['té', 'stem'], 'obl'], [['go', '1.pot'], ['kháhpí', 'stem'], 'v']]","[[['gígó', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['té', 'stem'], 'obl'], [['go', '1.pot'], ['khá', 'stem'], ['h', 'lig'], ['pí', 'tal.vez'], 'v']]",False,0.647058823529412,
gí'yóthó gí'yóthó 'ádinik'ι xayi,"[[['gí', '2.icp'], [""'yó"", 'stem'], ['thó', 'ila'], 'v'], [['gí', '2.icp'], [""'yó"", 'stem'], ['thó', 'ila'], 'v'], [[""'ádini"", 'stem'], [""k'ι"", 'stem'], 'v'], [['xayi', 'stem'], 'obl']]","[[['gí', '2.icp'], [""'yó"", 'stem'], ['thó', 'ila'], 'v'], [['gí', '2.icp'], [""'yó"", 'stem'], ['thó', 'ila'], 'v'], [[""'á"", 'p.loc'], ['di', '3.icp.irr'], ['ni', 'stem'], [""k'ι"", 'dem'], 'v'], [['xayi', 'stem'], 'obl']]",False,0.724137931034483,
giphädi,"[[['gi', 'stem'], ['phädi', 'stem'], 'v']]","[[['gi', '2.pot'], ['phädi', 'stem'], 'v']]",False,0.714285714285714,
gihóni,"[[['gihóni', 'stem'], 'v']]","[[['gi', '2.pot'], ['hóni', 'stem'], 'v']]",False,0.5,
giné,"[[['giné', 'stem'], 'v']]","[[['gi', '2.pot'], ['né', 'stem'], 'v']]",False,0.25,
gíRaya náyι'wi,"[[['gíRaya', 'stem'], 'v'], [['ná', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['gí', '2.icp'], ['Raya', 'stem'], 'v'], [['ná', 'mod'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",False,0.615384615384615,
gomá k'ι mädénthí goxμhti,"[[['go', '1.pot'], ['má', 'ctrf'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mädénthí', 'stem'], 'n'], [['go', '1.pot'], ['xμhti', 'stem'], 'v']]","[[['go', '1.pot'], ['má', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['dénthí', 'stem'], 'n'], [['go', '1.pot'], ['xμhti', 'stem'], 'v']]",False,0.772727272727273,
gomáwi lóntsi i gotsoyι miérkole,"[[['go', '1.pot'], ['má', 'stem'], ['wi', 'prag'], 'v'], [['lóntsi', 'stem'], 'unkwn'], [['i', '3.icp'], 'cnj'], [['gotsoyι', 'stem'], 'v'], [['miérkole', 'stem'], 'obl']]","[[['go', '1.pot'], ['má', 'stem'], ['wi', 'prag'], 'v'], [['lón', 'stem'], ['tsi', 'dim'], 'unkwn'], [['i', 'stem'], 'cnj'], [['go', '1.pot'], ['tsoyι', 'stem'], 'v'], [['miérkole', 'stem'], 'obl']]",False,0.75,
goncho goñäthó,"[[['go', '1.pot'], ['ncho', 'stem'], 'v'], [['go', '1.pot'], ['ñä', 'stem'], ['thó', 'ila'], 'v']]","[[['go', '1.pot'], ['ncho', 'stem'], 'v'], [['go', '1.pot'], ['ñäthó', 'stem'], 'v']]",False,0.769230769230769,
gothó bikoxt'i k'ι rι tsintsat'i githóní,"[[['go', '1.pot'], ['thó', 'stem'], 'obl'], [['bi', '3.cpl'], [""koxt'i"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['gi', 'stem'], ['thó', 'ila'], ['ní', 'stem'], 'obl']]","[[['gothó', 'stem'], 'obl'], [['bi', '3.cpl'], [""koxt'i"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]",False,0.8,
gothó ga dó,"[[['go', '1.pot'], ['thó', 'stem'], 'obl'], [['ga', '3.pls'], 'gen'], [['dó', '1.cpl'], 'obl']]","[[['gothó', 'stem'], 'obl'], [['ga', 'stem'], 'gen'], [['dó', 'stem'], 'obl']]",False,0.222222222222222,
gothó gothó mindμhté,"[[['go', '1.pot'], ['thó', 'stem'], 'obl'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'pl.exc'], 'v']]","[[['gothó', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v']]",False,0.555555555555556,
gothó mbi'ábáthá,"[[['go', '1.pot'], ['thó', 'stem'], 'obl'], [['m', 'med'], ['bi', '3.cpl'], [""'ábáthá"", 'stem'], 'v']]","[[['gothó', 'stem'], 'obl'], [['m', 'med'], ['bi', '3.cpl'], [""'á"", 'p.loc'], ['báthá', 'stem'], 'v']]",False,0.6,
gothó mbi'ábáthá,"[[['go', '1.pot'], ['thó', 'stem'], 'obl'], [['m', 'med'], ['bi', '3.cpl'], [""'ábáthá"", 'stem'], 'v']]","[[['gothó', 'stem'], 'obl'], [['m', 'med'], ['bi', '3.cpl'], [""'á"", 'p.loc'], ['báthá', 'stem'], 'v']]",False,0.6,
